id,code,education_stage,grade,component,field,knowledge_object,description,source_document
3ee18beb-f698-516b-b093-e851abf2352b,EF06LP11,EF_AF,6,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Elementos notacionais da escrita/morfossintaxe,"Utilizar, ao produzir texto, conhecimentos linguísticos e gramaticais: tempos verbais, concordância nominal e verbal, regras ortográficas, pontuação etc.","BRASIL. Base Nacional Comum Curricular (2018), p. 172–173; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 174–175"
13a91778-93e7-5f28-b60d-a0a8992aa9ec,EF06LP12,EF_AF,6,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO,Semântica Coesão,"Utilizar, ao produzir texto, recursos de coesão referencial (nome e pronomes), recursos semânticos de sinonímia, antonímia e homonímia e mecanismos de representação de diferentes vozes (discurso direto e indireto).","BRASIL. Base Nacional Comum Curricular (2018), p. 172–173; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 174–175"
64ec3514-a60d-5d39-bf1b-56210b8d8106,EF06MA03,EF_AF,6,Matemática,Números,"Operações (adição, subtração, multiplicação, divisão e potenciação) com números naturais Divisão euclidiana","Resolver e elaborar problemas que envolvam cálculos (mentais ou escritos, exatos ou aproximados) com números naturais, por meio de estratégias variadas, com compreensão dos processos neles envolvidos com e sem uso de calculadora.","BRASIL. Base Nacional Comum Curricular (2018), p. 300–301; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 302–303"
ea9f9326-33a2-5274-af83-d0a92ac46d60,EF06MA07,EF_AF,6,Matemática,Números,"Frações: significados (parte/todo, quociente), equivalência, comparação, adição e subtração; cálculo da fração de um número natural; adição e subtração de frações","Compreender, comparar e ordenar frações associadas às ideias de partes de inteiros e resultado de divisão, identificando frações equivalentes.","BRASIL. Base Nacional Comum Curricular (2018), p. 300–301; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 302–303"
b36b10b1-b5c2-5f81-af3d-607375eea44a,EF06MA08,EF_AF,6,Matemática,Números,"Frações: significados (parte/todo, quociente), equivalência, comparação, adição e subtração; cálculo da fração de um número natural; adição e subtração de frações","Reconhecer que os números racionais positivos podem ser expressos nas formas fracionária e decimal, estabelecer relações entre essas representações, passando de uma representação para outra, e relacioná-los a pontos na reta numérica.","BRASIL. Base Nacional Comum Curricular (2018), p. 300–301; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 302–303"
55b2f8ed-2f9d-580c-9c30-e0dd41605a60,EF06MA09,EF_AF,6,Matemática,Números,"Frações: significados (parte/todo, quociente), equivalência, comparação, adição e subtração; cálculo da fração de um número natural; adição e subtração de frações","Resolver e elaborar problemas que envolvam o cálculo da fração de uma quantidade e cujo resultado seja um número natural, com e sem uso de calculadora.","BRASIL. Base Nacional Comum Curricular (2018), p. 300–301; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 302–303"
89d5bd6c-639b-56a1-9bf5-8453f435aff4,EF06MA10,EF_AF,6,Matemática,Números,"Frações: significados (parte/todo, quociente), equivalência, comparação, adição e subtração; cálculo da fração de um número natural; adição e subtração de frações",Resolver e elaborar problemas que envolvam adição ou subtração com números racionais positivos na representação fracionária.,"BRASIL. Base Nacional Comum Curricular (2018), p. 300–301; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 302–303"
8a7cc4ac-60d4-516e-a809-b2a9c418ad66,EF06MA11,EF_AF,6,Matemática,Números,"Operações (adição, subtração, multiplicação, divisão e potenciação) com números racionais","Resolver e elaborar problemas com números racionais positivos na representação decimal, envolvendo as quatro operações fundamentais e a potenciação, por meio de estratégias diversas, utilizando estimativas e arredondamentos para verificar a razoabilidade de respostas, com e sem uso de calculadora.","BRASIL. Base Nacional Comum Curricular (2018), p. 300–301; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 302–303"
036b2873-ae12-53df-b0b3-b3c5ed4fab9c,EF06MA12,EF_AF,6,Matemática,Números,Aproximação de números para múltiplos de potências de 10,Fazer estimativas de quantidades e aproximar números para múltiplos da potência de 10 mais próxima.,"BRASIL. Base Nacional Comum Curricular (2018), p. 300–301; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 302–303"
18610382-75e7-5a52-aa4d-1aa1dcf2e12a,EF06MA13,EF_AF,6,Matemática,Números,"Cálculo de porcentagens por meio de estratégias diversas, sem fazer uso da “regra de três”","Resolver e elaborar problemas que envolvam porcentagens, com base na ideia de proporcionalidade, sem fazer uso da “regra de três”, utilizando estratégias pessoais, cálculo mental e calculadora, em contextos de educação financeira, entre outros.","BRASIL. Base Nacional Comum Curricular (2018), p. 300–301; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 302–303"
b59a5cae-8624-5701-bc6f-ddd1e440beff,EF06MA14,EF_AF,6,Matemática,Álgebra,Propriedades da igualdade,"Reconhecer que a relação de igualdade matemática não se altera ao adicionar, subtrair, multiplicar ou dividir os seus dois membros por um mesmo número e utilizar essa noção para determinar valores desconhecidos na resolução de problemas.","BRASIL. Base Nacional Comum Curricular (2018), p. 302–303; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 304–305"
6f85bf29-a014-5e48-8fab-014a64f347e5,EF06MA15,EF_AF,6,Matemática,Álgebra,"Problemas que tratam da partição de um todo em duas partes desiguais, envolvendo razões entre as partes e entre uma das partes e o todo","Resolver e elaborar problemas que envolvam a partilha de uma quantidade em duas partes desiguais, envolvendo relações aditivas e multiplicativas, bem como a razão entre as partes e entre uma das partes e o todo.","BRASIL. Base Nacional Comum Curricular (2018), p. 302–303; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 304–305"
bf452838-b68b-5ac2-aecc-f08906f6c100,EF06MA24,EF_AF,6,Matemática,Grandezas e medidas,"Problemas sobre medidas envolvendo grandezas como comprimento, massa, tempo, temperatura, área, capacidade e volume","Resolver e elaborar problemas que envolvam as grandezas comprimento, massa, tempo, temperatura, área (triângulos e retângulos), capacidade e volume (sólidos formados por blocos retangulares), sem uso de fórmulas, inseridos, sempre que possível, em contextos oriundos de situações reais e/ou relacionadas às outras áreas do conhecimento.","BRASIL. Base Nacional Comum Curricular (2018), p. 302–303; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 304–305"
f99ad991-db35-5455-be7d-c83089d200dc,EF06MA28,EF_AF,6,Matemática,Grandezas e medidas,Plantas baixas e vistas aéreas,"Interpretar, descrever e desenhar plantas baixas simples de residências e vistas aéreas.","BRASIL. Base Nacional Comum Curricular (2018), p. 302–303; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 304–305"
ff240509-4485-5e06-a580-3d49749ec84e,EF06MA30,EF_AF,6,Matemática,Probabilidade e estatística,Cálculo de probabilidade como a razão entre o número de resultados favoráveis e o total de resultados possíveis em um espaço amostral equiprovável Cálculo de probabilidade por meio de muitas repetições de um experimento (frequências de ocorrências e probabilidade frequentista),"Calcular a probabilidade de um evento aleatório, expressando-a por número racional (forma fracionária, decimal e percentual) e comparar esse número com a probabilidade obtida por meio de experimentos sucessivos.","BRASIL. Base Nacional Comum Curricular (2018), p. 304–305; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 306–307"
df0e816d-b0f4-5356-b0c5-fdbbc09cbaa4,EF06MA31,EF_AF,6,Matemática,Probabilidade e estatística,Leitura e interpretação de tabelas e gráficos (de colunas ou barras simples ou múltiplas) referentes a variáveis categóricas e variáveis numéricas,"Identificar as variáveis e suas frequências e os elementos constitutivos (título, eixos, legendas, fontes e datas) em diferentes tipos de gráfico.","BRASIL. Base Nacional Comum Curricular (2018), p. 304–305; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 306–307"
b0246347-1a41-5057-b00a-ad633bfef18a,EF06MA32,EF_AF,6,Matemática,Probabilidade e estatística,Leitura e interpretação de tabelas e gráficos (de colunas ou barras simples ou múltiplas) referentes a variáveis categóricas e variáveis numéricas,"Interpretar e resolver situações que envolvam dados de pesquisas sobre contextos ambientais, sustentabilidade, trânsito, consumo responsável, entre outros, apresentadas pela mídia em tabelas e em diferentes tipos de gráficos e redigir textos escritos com o objetivo de sintetizar conclusões.","BRASIL. Base Nacional Comum Curricular (2018), p. 304–305; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 306–307"
4c61100d-0170-5889-86fe-04b36058c5ae,EF06MA33,EF_AF,6,Matemática,Probabilidade e estatística,"Coleta de dados, organização e registro Construção de diferentes tipos de gráficos para representá-los e interpretação das informações","Planejar e coletar dados de pesquisa referente a práticas sociais escolhidas pelos alunos e fazer uso de planilhas eletrônicas para registro, representação e interpretação das informações, em tabelas, vários tipos de gráficos e texto.","BRASIL. Base Nacional Comum Curricular (2018), p. 304–305; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 306–307"
569f3bbc-bcf7-56ae-91b2-562ecb1e4196,EF06MA34,EF_AF,6,Matemática,Probabilidade e estatística,Diferentes tipos de representação de informações: gráficos e fluxogramas,"Interpretar e desenvolver fluxogramas simples, identificando as relações entre os objetos representados (por exemplo, posição de cidades considerando as estradas que as unem, hierarquia dos funcionários de uma empresa etc.).","BRASIL. Base Nacional Comum Curricular (2018), p. 304–305; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 306–307"
a00edd18-7139-5b28-91e7-11cbb5deca31,EF07CI05,EF_AF,7,Ciências,Matéria e energia,Máquinas simples Formas de propagação do calor Equilíbrio termodinâmico e vida na Terra História dos combustíveis e das máquinas térmicas,"Discutir o uso de diferentes tipos de combustível e máquinas térmicas ao longo do tempo, para avaliar avanços, questões econômicas e problemas socioambientais causados pela produção e uso desses materiais e máquinas.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
5a2e2368-a61e-52d7-9f6a-4ac1927d561f,EF07CI06,EF_AF,7,Ciências,Matéria e energia,Máquinas simples Formas de propagação do calor Equilíbrio termodinâmico e vida na Terra História dos combustíveis e das máquinas térmicas,"Discutir e avaliar mudanças econômicas, culturais e sociais, tanto na vida cotidiana quanto no mundo do trabalho, decorrentes do desenvolvimento de novos materiais e tecnologias (como automação e informatização).","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
b579d859-c8c9-528e-9ace-c18cf570c7e1,EF07CI07,EF_AF,7,Ciências,Vida e evolução,Diversidade de ecossistemas Fenômenos naturais e impactos ambientais Programas e indicadores de saúde pública,"Caracterizar os principais ecossistemas brasileiros quanto à paisagem, à quantidade de água, ao tipo de solo, à disponibilidade de luz solar, à temperatura etc., correlacionando essas características à flora e fauna específicas.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
0ce7da8d-f99a-58c6-8d5a-8601869b2a90,EF07CI08,EF_AF,7,Ciências,Vida e evolução,Diversidade de ecossistemas Fenômenos naturais e impactos ambientais Programas e indicadores de saúde pública,"Avaliar como os impactos provocados por catástrofes naturais ou mudanças nos componentes físicos, biológicos ou sociais de um ecossistema afetam suas populações, podendo ameaçar ou provocar a extinção de espécies, alteração de hábitos, migração etc.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
1d7e25af-8b5d-5bfd-bbc3-1560e2c6f2f6,EF07CI09,EF_AF,7,Ciências,Vida e evolução,Diversidade de ecossistemas Fenômenos naturais e impactos ambientais Programas e indicadores de saúde pública,"Interpretar as condições de saúde da comunidade, cidade ou estado, com base na análise e comparação de indicadores de saúde (como taxa de mortalidade infantil, cobertura de saneamento básico e incidência de doenças de veiculação hídrica, atmosférica entre outras) e dos resultados de políticas públicas destinadas à saúde.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
d2c093df-5579-5928-8dd3-314a7c3352ed,EF07CI10,EF_AF,7,Ciências,Vida e evolução,Diversidade de ecossistemas Fenômenos naturais e impactos ambientais Programas e indicadores de saúde pública,"Argumentar sobre a importância da vacinação para a saúde pública, com base em informações sobre a maneira como a vacina atua no organismo e o papel histórico da vacinação para a manutenção da saúde individual e coletiva e para a erradicação de doenças.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
72cf2c78-c7b1-5eb5-b0c1-63a4b1691fdf,EF07CI11,EF_AF,7,Ciências,Vida e evolução,Diversidade de ecossistemas Fenômenos naturais e impactos ambientais Programas e indicadores de saúde pública,"Analisar historicamente o uso da tecnologia, incluindo a digital, nas diferentes dimensões da vida humana, considerando indicadores ambientais e de qualidade de vida.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
12fa8703-2f84-5f0a-af44-406a33d139ce,EF07CI12,EF_AF,7,Ciências,Terra e Universo,"Composição do ar Efeito estufa Camada de ozônio Fenômenos naturais (vulcões, terremotos e tsunamis) Placas tectônicas e deriva continental","Demonstrar que o ar é uma mistura de gases, identificando sua composição, e discutir fenômenos naturais ou antrópicos que podem alterar essa composição.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
be54f751-0b2f-5857-b84c-0d7d768c902b,EF07CI13,EF_AF,7,Ciências,Terra e Universo,"Composição do ar Efeito estufa Camada de ozônio Fenômenos naturais (vulcões, terremotos e tsunamis) Placas tectônicas e deriva continental","Descrever o mecanismo natural do efeito estufa, seu papel fundamental para o desenvolvimento da vida na Terra, discutir as ações humanas responsáveis pelo seu aumento artificial (queima dos combustíveis fósseis, desmatamento, queimadas etc.) e selecionar e implementar propostas para a reversão ou controle desse quadro.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
1d60661b-99c9-51f4-9855-62e0865c432a,EF07CI14,EF_AF,7,Ciências,Terra e Universo,"Composição do ar Efeito estufa Camada de ozônio Fenômenos naturais (vulcões, terremotos e tsunamis) Placas tectônicas e deriva continental","Justificar a importância da camada de ozônio para a vida na Terra, identificando os fatores que aumentam ou diminuem sua presença na atmosfera, e discutir propostas individuais e coletivas para sua preservação.","BRASIL. Base Nacional Comum Curricular (2018), p. 346–347; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 348–349"
